sex,birth_year,marital_status,religion,job_code,income,region_code
female,1928,2,1,,,7
male,1969,1,1,761.0,229.0,5
female,1973,1,1,,,5
female,1993,5,2,313.0,175.66,5
female,1997,0,2,,,5
male,1998,0,2,,,5
male,1954,1,1,873.0,,5
female,1961,1,1,442.0,,5
female,1986,5,1,312.0,190.0,5
female,1990,5,1,243.0,184.16,5
male,1994,5,1,521.0,,5
female,1931,2,2,,,5
female,1932,2,2,,,5
male,1944,1,2,,,5
female,1948,1,1,,,5
female,1966,2,1,721.0,135.08,5
female,1991,5,1,313.0,154.66,5
male,1967,1,1,910.0,,5
female,1964,1,1,247.0,156.8,5
male,1997,0,1,,,5
female,1951,3,1,421.0,133.5,5
male,1968,1,2,312.0,523.06,5
female,1968,1,2,999.0,150.0,5
male,1996,5,2,,,5
female,1999,0,2,,,5
female,1935,2,1,,,5
male,1952,1,1,133.0,,5
female,1956,1,1,133.0,721.33,5
male,1964,1,2,211.0,421.66,5
female,1967,1,2,421.0,168.8,5
female,1991,5,2,,,5
female,1992,5,2,,,5
male,1998,0,2,,,5
male,1933,1,2,,,5
female,1936,1,2,,,5
male,1946,1,1,,,5
female,1949,1,1,,,5
male,1942,1,1,,,4
female,1944,1,1,,,4
female,1934,2,1,,,5
male,1948,1,1,429.0,107.2,5
female,1953,1,1,951.0,50.0,5
female,1938,2,1,953.0,,5
male,1973,1,1,312.0,324.58,5
female,1974,1,1,247.0,98.5,5
male,2001,0,1,,,5
female,2002,0,1,,,5
male,1971,1,1,234.0,,5
female,1970,1,1,530.0,130.0,5
male,1997,0,1,,,5
female,1998,0,1,,,5
male,1959,1,1,,,5
female,1964,1,1,,,5
female,1992,5,1,,,5
female,1999,0,1,,,5
male,1953,1,1,,,5
female,1956,1,1,,,5
female,1983,1,2,311.0,,5
female,1930,2,1,,,5
male,1980,1,2,311.0,369.0,5
male,2011,0,2,,,5
male,1937,1,2,,,5
female,1942,1,2,,,5
female,1936,5,2,,,5
male,1940,1,2,,,5
female,1942,1,2,,,5
male,1978,1,1,392.0,229.3,5
female,1981,1,1,,,5
male,2009,0,1,,,5
male,2012,0,1,,,5
male,1934,1,2,,,5
female,1934,1,1,,,5
male,1946,1,2,730.0,,5
female,1958,1,1,941.0,130.0,5
male,1976,1,2,874.0,,5
female,1977,1,2,,,5
female,2006,0,2,,,5
female,2008,0,2,,,5
female,2011,0,2,,,5
male,1949,1,1,873.0,,5
female,1951,1,1,,,5
female,1932,2,1,,,5
male,1970,1,2,132.0,675.0,5
female,1974,1,1,,,5
male,2003,0,1,,,5
female,2007,0,1,,,5
male,1961,1,2,510.0,,5
female,1965,1,2,313.0,150.0,5
female,1991,5,2,313.0,209.0,5
male,1946,1,2,,,5
female,1948,1,2,,,5
male,1943,1,1,,,5
female,1946,1,1,,,5
male,1935,1,2,,,5
female,1938,1,1,,,5
male,1950,1,1,,,5
female,1953,1,1,,,5
male,1980,5,1,773.0,200.0,1
female,1967,3,1,,,5
female,1994,1,1,,,5
female,1996,5,1,,,5
male,1985,1,1,751.0,214.8,5
female,2013,0,1,,,5
male,1976,1,2,149.0,,5
female,1976,1,2,311.0,356.75,5
female,2010,0,2,,,5
male,1959,1,1,,,5
female,1964,1,1,248.0,,5
female,1988,5,1,235.0,150.0,5
male,1989,5,1,,,5
male,1975,1,1,510.0,1150.0,5
female,1974,1,1,311.0,337.33,5
male,2004,0,1,,,5
male,2005,0,1,,,5
male,1973,1,1,312.0,919.66,5
female,1976,1,1,252.0,415.0,5
male,2005,0,1,,,5
male,2008,0,1,,,5
male,1943,1,2,611.0,,5
female,1948,1,1,611.0,,5
male,1940,1,1,,,5
female,1944,1,1,,,5
male,1972,1,2,399.0,305.91,5
female,1976,1,2,,,5
female,2006,0,2,,,5
male,2009,0,2,,,5
female,1935,4,1,,,5
male,1973,1,1,247.0,150.0,5
female,1974,1,1,133.0,,5
female,2005,0,1,,,5
female,2007,0,1,,,5
female,2009,0,1,,,5
male,1960,1,1,873.0,321.44,5
female,1963,1,1,312.0,150.0,5
male,1994,5,1,,,5
male,1972,1,2,152.0,408.0,6
female,1975,1,2,259.0,,6
male,2001,0,2,,,6
female,2006,0,2,,,6
female,1943,2,1,941.0,91.0,2
female,1959,3,1,,,5
male,1990,5,2,,,5
female,1928,2,2,,,5
male,1979,1,1,223.0,364.8,5
female,1979,1,2,,,5
male,2003,0,2,,,5
female,2011,0,2,,,5
male,1977,1,1,832.0,470.33,5
female,1979,1,1,530.0,125.0,5
female,2007,0,1,,,5
male,1936,1,2,,,5
female,1936,1,2,,,5
male,1938,1,1,,,5
female,1939,1,1,951.0,,5
male,1969,1,1,120.0,,5
female,2003,0,1,,,5
female,1978,1,1,,,5
male,2007,0,1,,,5
female,1956,3,1,246.0,150.0,5
male,1978,5,1,930.0,333.3,5
female,1938,2,1,,,5
male,1970,3,2,521.0,253.0,5
female,1944,2,2,999.0,20.0,5
female,2001,0,2,,,5
male,1969,1,2,930.0,388.0,5
female,1974,1,2,313.0,133.75,5
female,1999,0,2,,,5
female,2003,0,2,,,5
male,1955,1,2,611.0,,5
female,1959,1,2,611.0,,5
female,1985,1,2,,,1
male,1989,5,2,611.0,,5
female,1991,5,2,,,5
male,1978,1,2,312.0,458.0,1
female,2013,0,2,,,1
female,1960,5,1,441.0,,5
female,1933,2,1,,,5
female,1943,2,2,,,5
male,1971,1,2,320.0,362.0,5
female,1972,1,2,313.0,133.3,5
male,1998,0,2,,,5
male,2001,0,2,,,5
male,1953,1,1,753.0,250.0,5
female,1958,1,1,,,5
female,1982,5,1,252.0,280.0,5
female,1984,5,1,252.0,260.0,5
male,1980,1,2,510.0,250.8,5
female,1977,1,2,,,5
female,2011,0,2,,,5
male,1939,1,1,,,5
female,1949,1,1,421.0,45.0,5
male,1937,1,1,999.0,20.0,5
female,1942,1,1,941.0,40.0,5
male,1960,1,1,521.0,180.0,5
female,1958,1,1,951.0,110.0,5
female,1982,1,1,,,5
male,1978,1,1,245.0,487.5,5
male,2011,0,1,,,5
male,1949,1,2,941.0,160.0,5
female,1954,1,2,611.0,,5
male,1977,1,2,710.0,304.16,5
female,1980,1,2,,,5
male,2008,0,2,,,5
female,2013,0,2,,,5
male,1968,1,1,774.0,312.0,5
female,1973,1,1,320.0,308.3,5
female,2003,0,1,,,5
female,1932,2,1,,,5
female,2006,0,1,,,5
male,2010,0,1,,,5
male,1973,1,2,751.0,340.0,5
female,1975,1,2,399.0,150.0,5
female,2001,0,2,,,5
male,2003,0,2,,,5
female,1942,2,2,,,5
female,2008,0,2,,,5
male,1936,1,1,,,5
female,1942,1,1,,,5
male,1951,1,1,611.0,,5
female,1954,1,1,611.0,,5
female,1979,1,2,244.0,190.0,7
male,1978,1,2,235.0,397.18,7
male,2011,0,2,,,7
female,2014,0,2,,,7
female,1961,3,1,952.0,88.0,5
female,2004,0,1,,,5
male,1965,3,2,,,5
female,1938,2,2,,,5
female,1985,1,2,,,5
male,1983,1,2,899.0,295.5,5
female,2012,0,2,,,5
male,1974,3,2,873.0,,5
female,2001,0,2,,,5
female,1948,2,1,,,5
male,1966,1,1,311.0,515.0,5
female,1969,1,1,,,5
male,1996,5,1,,,5
male,2001,0,1,,,5
male,1966,1,2,320.0,1000.0,5
female,1965,1,2,,,5
male,2000,0,2,,,5
female,1991,5,2,953.0,52.0,5
male,1960,3,2,,,5
male,1990,5,2,314.0,48.0,5
male,1992,5,2,,,5
female,1939,2,1,,,5
male,1972,1,2,761.0,215.0,5
female,1974,1,2,999.0,85.0,5
female,2000,0,2,,,5
male,2005,0,2,,,5
male,1974,1,2,773.0,392.7,5
female,1978,1,2,773.0,184.3,5
female,2000,0,2,,,5
male,2003,0,2,,,5
male,1973,1,2,530.0,,5
female,1973,1,1,952.0,30.0,5
female,2003,0,1,,,5
male,2008,0,1,,,5
male,1939,1,1,,,5
female,1941,1,1,,,5
male,1939,1,1,,,5
female,1944,1,1,,,5
male,1970,1,2,892.0,,5
female,1975,1,2,930.0,,5
female,2001,0,2,,,5
male,1955,1,1,772.0,,5
female,1945,1,2,,,5
male,1947,1,1,910.0,,5
female,1952,1,1,,,5
male,1975,5,1,313.0,200.0,5
male,1961,1,2,873.0,256.2,5
female,1989,5,2,,,5
female,1968,1,1,930.0,148.0,5
female,1967,3,2,,,5
male,1962,1,1,751.0,,5
female,1962,1,1,952.0,145.0,5
male,1992,5,1,,,5
female,1995,5,1,,,5
male,1983,1,2,,,5
female,1985,1,2,252.0,200.0,5
male,1952,1,1,612.0,,5
female,1953,1,1,930.0,130.0,5
male,1982,1,2,930.0,416.7,5
female,1982,1,2,247.0,140.0,5
female,2005,0,2,,,5
male,2007,0,2,,,5
male,1977,1,1,510.0,,5
female,1976,1,1,,,5
male,2004,0,1,,,5
male,2008,0,1,,,5
male,2010,0,1,,,5
male,1934,1,1,,,5
female,1942,1,1,,,5
male,1926,1,1,,,5
female,1936,1,1,,,5
male,1948,4,2,753.0,194.2,1
male,1982,5,2,320.0,266.7,1
male,1961,1,1,521.0,,5
female,1967,1,1,521.0,,5
male,1992,5,2,235.0,102.5,5
female,1998,0,1,,,5
male,1973,1,1,910.0,180.6,3
female,1973,1,1,,,3
female,1996,5,1,313.0,141.6,3
male,1998,0,1,,,3
female,1958,2,2,,,5
male,1985,5,2,,,5
male,1971,1,2,211.0,528.3,5
female,1972,1,2,,,5
male,2006,0,2,,,5
female,2008,0,2,,,5
male,1969,1,2,274.0,,5
female,1968,1,2,313.0,,5
female,1995,5,2,314.0,30.0,5
male,1997,0,2,,,5
male,1965,1,1,151.0,,5
female,1968,1,1,510.0,,5
female,1992,5,1,,,5
male,2000,0,1,,,5
female,1925,2,1,,,5
male,1964,1,2,510.0,250.0,5
female,1969,1,2,259.0,,5
male,1994,5,2,,,5
male,1997,0,2,,,5
male,1971,1,2,320.0,758.3,5
female,1973,1,2,,,5
male,1997,0,2,,,5
female,2001,0,2,,,5
male,1967,1,2,141.0,556.0,5
female,1971,1,2,,,5
female,1997,0,2,,,5
female,2000,0,2,,,5
male,1965,1,2,930.0,170.25,5
female,1967,1,2,,,5
male,1996,5,2,,,5
male,1974,1,2,411.0,400.8,3
female,1977,1,2,,,3
female,2007,0,2,,,3
male,1947,1,1,953.0,,3
female,1954,1,1,953.0,,3
female,1975,5,1,,,3
male,1965,1,2,231.0,443.0,3
female,1967,1,2,,,3
female,1992,5,2,,,3
male,1994,5,2,,,3
male,2013,0,2,,,3
male,1936,1,1,952.0,20.0,3
female,1942,1,1,,,3
female,1940,2,1,,,3
male,1969,1,1,773.0,,3
female,1973,1,1,,,3
male,1999,0,1,,,3
female,2007,0,1,,,3
male,1951,1,1,873.0,,3
female,1951,1,1,,,3
male,1989,5,1,,,3
male,1983,5,2,922.0,312.0,3
male,1955,1,2,521.0,,3
female,1954,1,2,,,3
female,1981,5,2,313.0,150.0,3
male,1986,5,2,312.0,636.0,3
male,1979,1,2,854.0,303.0,3
female,1979,1,2,243.0,194.0,3
male,2007,0,2,,,3
male,2011,0,2,,,3
male,2014,0,2,,,3
male,1976,1,2,232.0,667.0,3
female,1980,1,1,,,3
male,1972,1,2,311.0,444.0,3
female,1975,1,2,259.0,70.0,3
male,2000,0,2,,,3
female,2004,0,2,,,3
male,1960,1,2,910.0,210.0,3
female,1962,1,1,,,3
female,1992,5,2,442.0,20.0,3
female,2000,0,2,,,3
female,1958,2,2,941.0,123.0,3
male,1974,1,2,743.0,463.0,3
female,1979,1,2,521.0,,3
male,2008,0,2,,,3
male,1955,1,2,753.0,363.0,3
female,1959,1,2,,,3
female,1985,5,2,,,3
male,1960,1,2,854.0,1000.0,3
female,1965,1,2,,,3
male,1988,5,2,930.0,333.0,3
male,1949,1,2,611.0,,3
female,1954,1,2,441.0,40.0,3
male,1980,5,2,510.0,261.0,3
male,1987,5,2,,,3
male,1959,1,1,874.0,,3
female,1966,1,1,841.0,228.0,3
female,1988,5,1,314.0,211.0,3
male,1960,1,2,873.0,,3
female,1964,1,2,441.0,146.0,3
male,1988,5,2,864.0,428.0,3
male,1992,5,2,,,3
female,1936,2,2,,,3
male,1937,4,1,,,4
female,1958,2,1,510.0,250.0,3
male,1987,5,1,,,3
male,1945,1,1,,,3
female,1950,1,1,,,3
male,1978,1,1,741.0,574.2,3
female,1978,1,1,,,3
male,2008,0,1,,,3
male,2010,0,1,,,3
female,2012,0,1,,,3
female,1940,2,1,,,3
male,1964,1,1,,,3
female,1982,1,1,930.0,130.0,3
male,2005,0,1,,,3
female,1950,3,2,421.0,132.0,3
male,1970,1,2,743.0,407.0,3
female,1977,1,2,,,3
male,2002,0,2,,,3
female,2008,0,2,,,3
male,1949,3,1,,,3
male,1974,5,1,,,3
female,1977,5,1,247.0,147.2,3
male,1963,3,2,153.0,,3
female,1967,2,1,442.0,,3
female,1994,5,1,,,3
female,1941,2,2,941.0,15.0,3
female,1937,2,2,,,3
female,1957,3,2,952.0,94.0,3
female,1983,1,1,,,3
male,1985,5,2,252.0,258.0,4
male,1983,1,1,311.0,256.0,3
female,2012,0,2,,,3
male,1949,1,2,630.0,,3
female,1951,1,2,630.0,,3
male,1953,1,2,873.0,,3
female,1959,1,2,999.0,46.0,3
male,1986,5,2,999.0,80.0,3
male,1986,5,2,999.0,80.0,3
female,1937,2,2,,,3
female,1946,2,2,,,3
female,1939,2,2,,,3
male,1934,3,2,,,3
female,1986,5,1,244.0,200.0,3
female,1988,5,1,762.0,191.0,3
male,1955,3,2,864.0,,3
male,1944,1,1,,,3
female,1945,1,1,,,3
female,1972,1,1,248.0,,3
male,1970,1,1,510.0,,3
female,2001,0,1,,,3
female,1936,3,1,442.0,,3
female,1957,5,2,941.0,80.0,3
male,1949,1,2,120.0,,3
female,1960,1,2,,,3
male,1951,1,2,153.0,93.3,3
female,1954,1,2,,,3
male,1979,1,2,874.0,,3
female,1982,1,2,,,3
female,2007,0,2,,,3
female,2010,0,2,,,3
male,1937,4,2,,,3
female,1937,2,1,,,3
male,1961,5,2,,,3
female,1935,2,1,941.0,20.0,3
male,1929,1,1,,,3
female,1934,1,1,,,3
female,1950,3,1,442.0,195.0,3
male,1937,2,2,,,3
male,1952,1,2,153.0,170.0,3
female,1955,1,2,,,3
male,1972,1,2,312.0,493.07,3
female,1974,1,2,,,3
male,2001,0,2,,,3
male,1959,1,2,141.0,537.07,3
female,1962,1,2,,,3
male,1994,5,2,,,3
male,1963,1,1,231.0,806.33,3
female,1962,1,1,312.0,703.0,3
male,1991,5,1,,,3
female,1995,5,1,,,3
male,1961,1,2,921.0,889.63,3
female,1965,1,2,,,3
female,1990,5,2,,,3
male,1992,5,2,,,3
male,1959,1,2,743.0,680.4,3
female,1965,1,2,,,3
female,1989,5,2,,,3
female,1991,5,2,,,3
male,1953,1,1,792.0,178.7,4
female,1958,1,1,,,4
male,1982,5,2,,,4
male,1955,1,2,762.0,591.33,3
female,1957,1,2,,,3
female,1982,1,2,243.0,130.8,3
male,1982,1,2,246.0,300.0,3
female,2011,0,2,,,3
male,1933,1,1,,,4
female,1949,1,1,421.0,82.6,4
male,1975,1,2,235.0,552.17,3
female,1980,1,2,,,3
female,2007,0,2,,,3
male,2010,0,2,,,3
male,1948,1,2,442.0,,3
female,1950,1,1,441.0,,3
female,1982,1,1,522.0,287.9,3
male,1980,1,1,522.0,411.3,3
female,2008,0,1,,,3
male,1974,1,2,510.0,313.0,3
female,1973,1,2,259.0,161.0,3
female,2001,0,2,,,3
male,2005,0,2,,,3
male,1940,1,2,,,3
female,1944,1,2,,,3
male,1969,1,1,159.0,198.0,3
male,1986,5,2,,,3
female,1972,1,1,,,3
female,2000,0,2,,,3
male,2009,0,2,,,3
male,1957,3,1,743.0,679.67,3
male,1985,5,1,743.0,281.25,3
male,1976,1,1,411.0,477.5,3
female,1976,1,1,,,3
female,2004,0,1,,,3
male,2012,0,1,,,3
male,1972,1,2,874.0,515.4,3
female,1972,1,2,,,3
male,1999,0,2,,,3
male,2000,0,2,,,3
female,1949,2,1,,,3
male,1974,1,1,312.0,359.47,3
female,1978,1,1,,,3
male,2006,0,1,,,3
female,2013,0,1,,,3
male,1975,1,2,231.0,629.67,3
female,1978,1,2,,,3
male,2006,0,2,,,3
female,2007,0,2,,,3
female,1966,4,2,,,3
female,1987,1,2,,,3
male,1967,1,2,854.0,896.23,3
female,1971,1,2,399.0,105.0,3
male,1996,5,2,,,3
female,2000,0,2,,,3
male,1962,1,2,313.0,691.23,3
female,1964,1,2,,,3
female,1991,5,2,,,3
female,1997,0,2,,,3
male,1973,1,2,753.0,505.75,3
female,1974,1,2,,,3
female,2001,0,2,,,3
male,2004,0,2,,,3
male,1955,1,1,851.0,682.9,3
female,1961,1,1,,,3
male,1997,0,1,,,3
male,1975,1,1,241.0,,4
female,1975,1,1,252.0,,4
male,2005,0,1,,,4
female,2008,0,1,,,4
male,1970,1,1,312.0,900.0,3
female,1975,1,1,,,3
female,2003,0,2,,,3
male,2007,0,2,,,3
male,1972,1,2,232.0,341.6,3
female,1977,1,2,252.0,283.0,3
female,2005,0,2,,,3
female,2009,0,2,,,3
male,1969,1,2,780.0,304.0,3
female,1975,1,2,,,3
female,2001,0,2,,,3
male,2004,0,2,,,3
female,2007,0,2,,,3
male,1962,1,1,312.0,916.6,3
female,1964,1,1,,,3
female,1989,5,2,,,1
female,1994,5,1,,,3
male,1963,1,1,312.0,690.0,3
female,1967,1,1,314.0,20.0,3
male,1991,5,1,,,3
male,1967,1,1,235.0,833.3,3
female,1970,1,1,421.0,83.3,3
male,1999,0,1,,,3
female,2002,0,1,,,3
male,1969,1,1,235.0,843.3,2
female,1972,1,1,247.0,185.8,2
female,2000,0,1,,,2
male,2006,0,1,,,2
male,1960,1,1,753.0,1095.3,4
female,1961,1,1,,,4
female,1985,1,1,,,3
female,1987,5,1,281.0,160.0,4
male,1991,5,1,,,4
male,1980,1,1,312.0,423.3,3
female,2013,0,1,,,3
male,1974,1,1,941.0,210.4,3
female,1976,1,1,314.0,132.67,3
male,2003,0,1,,,3
male,2005,0,1,,,3
male,2012,0,1,,,3
male,1962,1,1,741.0,678.0,3
female,1964,1,1,441.0,178.0,3
female,1989,5,1,254.0,,3
female,1992,5,1,,,3
male,1963,1,1,841.0,632.0,3
female,1967,1,1,441.0,160.0,3
female,1995,5,1,,,3
male,1997,0,1,,,3
male,1969,1,2,841.0,591.0,3
female,1971,1,2,441.0,60.0,3
female,1998,0,2,,,3
male,2000,0,2,,,3
male,1962,1,1,841.0,757.0,3
female,1962,1,1,,,3
female,1988,5,2,,,3
male,1991,5,2,,,3
male,1974,1,2,841.0,604.0,3
female,1978,1,2,,,3
female,2005,0,2,,,3
male,2006,0,2,,,3
male,1952,1,1,841.0,250.0,3
female,1957,1,1,,,3
male,1982,5,1,312.0,250.0,3
male,1984,5,1,841.0,382.0,3
male,1963,1,1,232.0,841.0,3
female,1964,1,1,441.0,230.0,3
male,1988,5,1,311.0,207.0,3
female,1995,5,1,,,3
female,1948,2,1,441.0,57.0,3
male,1961,1,1,312.0,858.0,3
female,1963,1,1,,,3
female,1985,5,1,314.0,150.0,3
male,1961,1,2,742.0,633.0,3
female,1959,1,2,611.0,,3
female,1992,5,2,,,3
male,1980,1,2,312.0,480.0,3
female,1981,1,2,,,3
male,2011,0,2,,,3
male,2013,0,2,,,3
male,1952,1,1,930.0,140.0,3
female,1956,1,1,941.0,103.0,3
male,1983,5,1,510.0,180.0,3
male,1931,1,1,,,3
female,1935,1,1,,,3
female,1950,3,1,951.0,150.0,3
male,1955,2,2,,,3
male,1959,1,1,873.0,230.0,3
female,1963,1,1,,,3
female,1989,5,1,246.0,180.0,3
female,1990,5,1,313.0,230.0,3
male,1991,5,1,,,3
female,1944,2,1,,,3
male,1962,1,1,874.0,,3
female,1967,1,1,246.0,250.0,3
female,1993,5,1,,,3
male,1995,5,1,,,3
male,1958,1,1,236.0,1000.0,3
female,1963,1,1,,,3
male,1987,5,1,799.0,205.0,3
male,1993,5,1,,,3
male,1961,1,1,611.0,,3
female,1966,1,1,952.0,109.0,3
male,1996,5,1,,,3
male,1998,0,1,,,3
male,1969,5,1,910.0,187.5,3
female,1936,2,1,991.0,,3
male,1955,1,2,611.0,,3
female,1958,1,2,521.0,,3
male,1982,1,2,239.0,300.0,3
male,1983,5,2,811.0,333.3,3
female,1982,1,2,252.0,300.0,3
male,1939,1,1,999.0,20.0,3
female,1941,1,1,999.0,20.0,3
male,1945,1,1,611.0,,3
female,1948,1,1,951.0,60.0,3
female,1933,2,1,,,3
female,1941,2,1,611.0,,3
male,1961,1,1,792.0,,3
female,1960,1,1,421.0,57.0,3
male,1921,1,1,,,3
female,1930,1,1,,,3
male,1944,1,1,710.0,,3
female,1956,1,1,710.0,,3
female,1981,5,1,259.0,150.0,3
female,1931,2,1,,,3
male,1948,1,1,611.0,,3
female,1953,1,1,611.0,,3
male,1975,1,2,312.0,344.3,4
female,1980,1,1,,,4
male,2009,0,1,,,4
male,2011,0,1,,,4
male,2013,0,1,,,4
male,1944,1,1,873.0,,3
female,1952,1,1,442.0,64.0,3
female,1940,2,1,,,3
female,1963,1,1,951.0,70.0,3
male,1957,1,1,,,3
male,1989,5,1,899.0,170.0,3
male,1963,1,1,873.0,,3
female,1969,1,1,930.0,147.0,3
male,1989,5,1,930.0,218.0,3
female,1990,5,1,313.0,193.0,3
male,1954,1,1,930.0,176.0,3
female,1955,1,1,611.0,,3
male,1980,5,1,,,3
female,1983,5,1,312.0,255.8,3
male,1940,1,1,611.0,,3
female,1949,1,1,611.0,,3
female,1979,5,1,510.0,210.0,3
female,1928,2,1,,,3
female,1939,2,2,,,3
male,1974,1,2,772.0,187.5,3
female,1981,1,2,999.0,102.0,3
female,2006,0,2,,,3
male,2010,0,2,,,3
male,1939,1,2,611.0,,3
female,1943,1,2,611.0,,3
female,1938,4,1,611.0,,3
female,1946,2,1,611.0,,3
female,1969,3,1,930.0,170.0,3
male,1940,1,1,,,3
female,1950,1,1,,,3
male,2009,0,2,,,3
male,1972,1,1,311.0,525.5,2
female,1968,1,1,311.0,537.5,2
male,1980,1,2,254.0,416.6,2
female,1982,1,2,243.0,341.6,2
male,2010,0,2,,,2
female,2012,0,2,,,2
female,1981,1,2,,,2
male,1977,1,2,312.0,383.9,2
male,2011,0,2,,,2
male,1979,1,1,863.0,197.7,2
female,1978,1,1,399.0,200.0,2
female,2007,0,1,,,2
male,1957,3,2,873.0,160.1,2
female,1957,2,2,,,1
male,1966,1,2,930.0,,2
female,1975,1,2,246.0,162.3,2
male,2001,0,2,,,2
female,1938,2,1,,,1
female,1961,5,2,432.0,400.0,1
male,1937,1,1,,,2
female,1940,1,1,,,2
male,1956,1,2,773.0,180.5,2
female,1960,1,1,722.0,,2
male,1985,1,2,773.0,,2
female,1986,1,2,399.0,173.3,2
male,2010,0,2,,,2
male,2012,0,2,,,2
female,1962,2,1,441.0,,2
male,1985,5,1,930.0,228.4,2
male,1954,1,2,,,2
female,1958,1,2,,,2
male,1982,5,1,930.0,27.0,2
male,1944,1,2,,,2
female,1949,1,1,,,2
female,1953,2,2,951.0,76.7,2
male,1961,1,2,,,2
female,1963,1,2,,,2
female,1989,5,2,313.0,191.0,2
male,1990,5,2,,,2
male,1928,2,1,,,2
female,1933,6,1,,,2
male,1963,4,2,762.0,183.3,2
male,1947,1,2,,,2
female,1964,1,2,952.0,135.0,2
male,1928,1,2,,,2
female,1936,1,1,,,2
male,1947,1,1,942.0,140.0,2
female,1948,1,1,,,2
male,1943,1,2,,,2
female,1952,1,2,,,2
male,1941,1,2,,,2
female,1949,1,2,,,2
female,1951,2,2,,,2
male,1957,1,1,762.0,210.0,2
female,1962,1,1,530.0,,2
male,1983,5,2,312.0,200.0,2
female,1986,5,2,312.0,150.0,2
male,1966,3,2,910.0,,2
male,1996,5,2,952.0,,2
female,1939,2,1,,,2
female,1978,5,1,930.0,,2
female,1944,2,1,,,2
male,1973,1,2,730.0,,2
female,1975,1,1,,,2
female,2004,0,2,,,2
female,1949,2,2,941.0,80.0,2
male,1979,5,1,252.0,336.0,1
male,2007,0,2,,,2
male,1957,1,2,,,2
female,1963,1,2,992.0,122.0,2
female,1990,5,2,,,2
male,1993,5,2,,,2
female,1938,2,1,,,2
male,1991,5,1,521.0,233.0,2
female,1935,2,2,,,2
male,1951,1,1,942.0,169.0,2
female,1955,1,2,999.0,149.0,2
male,1978,5,2,910.0,,2
female,1948,2,1,,,2
male,1974,1,2,875.0,,2
female,1977,1,2,951.0,50.0,2
male,2002,0,2,,,2
male,2004,0,2,,,2
male,1952,1,1,873.0,200.0,2
female,1959,1,1,441.0,208.0,2
male,1982,5,1,235.0,416.0,2
female,1992,5,1,,,2
male,1975,1,2,251.0,800.0,5
female,1974,1,2,251.0,890.0,5
male,1945,1,2,941.0,143.4,2
female,1947,1,2,,,2
male,1971,5,2,863.0,229.6,2
male,1977,5,2,,,2
male,1964,1,2,799.0,238.0,2
female,1969,1,2,722.0,70.0,2
female,2004,0,2,,,2
male,1964,1,2,521.0,,2
female,1970,1,2,521.0,,2
female,2004,0,2,,,2
male,1962,1,2,530.0,,2
female,1966,1,2,530.0,200.0,2
male,1991,5,2,,,2
male,1994,5,2,,,2
male,1983,3,2,999.0,358.0,2
female,1982,4,2,,,2
male,2013,0,2,,,2
male,1949,1,1,412.0,135.7,2
female,1950,1,1,,,2
male,1975,5,1,761.0,90.0,2
male,1938,2,1,,,2
male,1936,1,1,,,2
female,1940,1,1,,,2
male,1943,1,1,,,2
female,1949,1,1,,,2
female,1972,5,2,244.0,178.0,2
male,1973,1,2,899.0,171.4,2
female,1975,1,2,313.0,186.0,2
male,2005,0,2,,,2
female,1946,5,1,,,2
male,1945,1,1,,,2
female,1952,1,1,,,2
male,1961,1,2,910.0,,2
female,1961,1,1,,,2
female,1987,5,2,,,2
female,1993,5,1,399.0,108.0,2
male,1999,0,1,,,2
female,1936,2,1,,,2
male,1942,1,2,,,2
female,1942,1,2,,,2
male,1953,1,2,,,2
female,1959,1,1,951.0,148.0,2
male,1983,5,1,235.0,220.0,2
male,1963,1,2,873.0,412.2,2
female,1968,1,2,313.0,162.0,2
female,1973,3,2,999.0,270.0,2
male,1963,3,2,721.0,,2
female,1960,3,1,441.0,,2
male,1996,5,1,,,2
female,2001,0,1,,,2
male,1958,1,2,773.0,,2
female,1965,1,2,941.0,32.0,2
female,1989,5,2,285.0,180.0,2
female,1991,5,2,243.0,170.0,2
female,1997,0,2,,,2
female,1939,2,2,,,2
male,1972,2,2,311.0,458.0,2
female,1997,0,2,,,2
female,1999,0,2,,,2
male,1952,3,2,,,2
female,1960,3,2,951.0,60.0,2
male,1944,2,2,,,2
male,1953,3,2,,,2
male,1990,5,2,,,2
female,1960,1,1,941.0,119.0,2
male,1960,1,1,,,2
female,1987,5,1,521.0,,2
male,1957,1,2,910.0,,2
female,1960,1,2,,,2
male,1977,5,2,,,2
female,1978,1,2,,,2
male,1972,1,2,311.0,245.4,2
female,2011,0,2,,,2
female,1961,1,1,,,2
female,1988,5,1,864.0,139.9,2
male,1961,1,1,910.0,,2
male,1986,5,1,999.0,160.0,2
male,1974,1,1,873.0,381.8,2
female,1975,1,1,710.0,206.8,2
male,1999,0,1,,,2
male,1960,1,1,873.0,157.2,2
female,1964,1,1,421.0,130.0,2
male,1988,5,1,862.0,169.0,2
male,1996,5,1,,,2
male,1952,3,1,,,2
female,1936,2,1,,,2
male,1973,1,2,873.0,207.0,2
female,1973,1,2,399.0,194.5,2
male,1997,0,2,,,2
female,1999,0,2,,,2
female,1931,2,1,,,1
male,1995,5,1,,,1
female,1966,3,1,422.0,100.0,1
male,1965,1,1,774.0,,2
female,1968,1,1,,,2
male,2001,0,1,,,2
male,2004,0,1,,,2
male,1970,1,2,862.0,,2
